19.322453	35.2835508
19.173744	36.4743481
17.530519	35.0908722
18.002937	36.0262881
19.660377	33.332138
19.260331	34.8949275
17.600043	36.25402
17.719859	36.7039184
20.140878	35.1492958
18.434107	35.0004671
19.592463	36.5546049
19.226097	36.4673347
19.767377	35.6626784
18.409801	34.1092873
18.229253	35.80184
21.442085	35.8478945
19.0198	35.7373019
19.972699	35.7227315
17.507866	35.2854335
16.41814	36.1494145
17.700804	35.6856702
17.542667	36.2681519
20.203023	35.4617393
19.078416	37.231262
18.632347	35.6930201
18.758346	34.0375594
19.359449	35.9201911
19.246814	34.0840982
18.428192	35.3534947
18.694397	35.2581767
18.863665	35.6352082
21.034571	35.3946169
18.704358	37.1405816
17.05207	35.9911752
18.260575	35.8000717
19.120188	36.6621543
19.396901	34.9546361
18.548856	33.373085
16.575282	35.3960477
17.394768	35.3212463
19.708442	35.2857697
18.072995	36.3772257
18.411722	34.7195934
18.70139	35.4530908
16.894015	33.7168528
18.838957	36.187284
19.047055	34.2802532
17.759427	36.5030314
18.271035	35.6981834
18.605562	35.8630292
18.63668	35.1236156
18.99231	34.2348637
19.556568	37.2855967
17.779083	36.042684
18.256395	36.361036
17.180186	36.6301796
18.956701	37.5572793
18.738533	36.0959585
18.775941	35.006558
18.326889	33.9149611
16.953127	35.5490235
17.808096	34.832982
17.722919	36.9757619
17.999891	35.449505
18.903525	36.0924541
18.547264	34.9662229
15.522768	36.0286956
17.726271	34.3243285
19.905955	36.100213
20.389241	36.3134558
18.415765	35.7875479
17.451951	36.5215166
19.478718	35.8281767
19.301073	36.3116062
16.496622	36.3447254
19.856133	35.6953558
17.291179	36.4558147
19.046479	35.5145536
19.877694	35.2587051
18.795758	37.1637188
17.571197	36.9761913
19.802613	34.7120477
17.879593	34.7585426
19.20342	35.0936231
3.935449	26.8183381
25.883611	30.6040255
8.681389	43.9103543
24.531924	47.2049327
34.550572	35.9370019
29.742689	10.9446474
5.983291	4.4543653
41.408127	20.0656099
29.755749	8.6703221
4.232631	47.4519589
32.601467	36.9957518
47.771122	29.9923425
17.360696	27.7787172
17.198108	22.0302713
5.563835	44.2287016
22.317592	34.4417538
24.872698	46.0423101
12.197764	18.3465349
22.222728	3.1481476
45.561107	47.2010761
44.324372	33.0101449
30.324641	4.1607822
9.629454	42.3121663
28.341745	49.6009886
5.057659	14.2025944
1.692891	40.3848169
28.439286	19.3023283
21.519016	34.4739848
2.309357	8.8723196
26.171243	36.7764336
36.086769	0.7799448
16.531588	27.2804099
41.602939	46.5076246
19.502946	47.410319
19.108157	30.0025167
17.301177	47.5209885
37.178617	11.7204322
7.670231	36.322503
23.416776	41.5799087
28.386355	5.6451001
